"sp","x","y"
"percussa",-79.66666,9.5
"percussa",-79.69166,9.50833
"percussa",-84.1236111,9.5638889
"percussa",-82.6,9.58
"percussa",-82.87,9.59
"percussa",-82.73,9.61
"percussa",-83.28333,9.625
"percussa",-83.71,9.66
"percussa",-69.5,9.68333
"percussa",-83.94222,9.69972
"percussa",-84.38,9.71
"percussa",-84.39,9.73
"percussa",-84.56388,9.74722
"percussa",-83.75,9.75
"percussa",-84.6,9.76
"percussa",-84.6,9.7833333
"percussa",-83.57,9.83
"percussa",-83.65,9.89
"percussa",-83.19166,9.89166
"percussa",-83.66,9.9
"percussa",-83.68,9.9
"percussa",-83.94,10.13
"percussa",-83.93,10.16
"percussa",-84.23333,10.18333
"percussa",-83.78333,10.21666
"percussa",-83.68805,10.22138
"percussa",-84.45,10.26
"percussa",-84.16,10.27
"percussa",-84.79,10.27
"percussa",-84.82,10.27
"percussa",-84.18444,10.29611
"percussa",-84.75,10.3
"percussa",-84.08,10.32
"percussa",-67.68555,10.34944
"percussa",-83.51,10.36
"percussa",-84.4,10.36
"percussa",-84.13,10.4
"percussa",-84.05083,10.40083
"percussa",-84.00361,10.43138
"percussa",-67.25,10.45
"percussa",-84.68,10.46
"percussa",-84.86388,10.49444
"percussa",-84.5,10.5
"percussa",-83.5,10.51
"percussa",-84.67,10.57
"percussa",-83.78888,10.60277
"percussa",-83.65833,10.675
"percussa",-83.63,10.68
"percussa",-83.6333333,10.6833333
"percussa",-84.8,10.71
"percussa",-85.1,10.7166667
"percussa",-85.3,10.76
"percussa",-85.3,10.7833333
"percussa",-72.66666,10.79305
"percussa",-85.31,10.8
"percussa",-85.03,10.82
"percussa",-85.4,10.88
"percussa",-85.33333,10.91666
"percussa",-83.81666,10.91666
"percussa",-85.47,10.92
"percussa",-84.0666667,10.9666667
"percussa",-85.42,10.99
"percussa",-85.42777,10.99055
"percussa",-84.24,11.01
"percussa",-84.4,11.01666
"percussa",-85.4,11.03
"percussa",-84.3758334,11.0591667
"percussa",-84.23333,11.1
"percussa",-84.28027,11.10083
"percussa",-84.35111,11.12083
"percussa",-84.2,11.13333
"percussa",-84.23777,11.23944
"percussa",-84.21666,11.41666
"percussa",-84.08333,11.53333
"percussa",-83.8,11.55
"percussa",-84.03333,11.55
"percussa",-84.4,11.56666
"percussa",-84.01666,11.56666
"percussa",-84.45,11.56666
"percussa",-83.85,11.6
"percussa",-84.36666,11.6
"percussa",-84.35,11.63333
"percussa",-84.36666,11.66666
"percussa",-84.3,11.71666
"percussa",-84.58333,11.75
"percussa",-84.43333,11.81666
"percussa",-84.75,11.95
"percussa",-84.23333,12.13333
"percussa",-84.28333,12.15
"percussa",-86.26666,12.15
"percussa",-84.3,12.16666
"percussa",-85.28333,12.2
"percussa",-85.24,12.21
"percussa",-85.16666,12.23333
"percussa",-85.08333,12.26666
"percussa",-85.08333,12.28333
"percussa",-84.01666,12.28333
"percussa",-85.3655556,12.3136111
"percussa",-85.55,12.4
"percussa",-85.71666,12.63333
"percussa",-85.71666,12.66666
"percussa",-85.04166,12.875
"percussa",-85.25,12.98333
"percussa",-85.25,13
"percussa",-85.25,13.03333
"percussa",-85.21666,13.03333
"percussa",-85.76666,13.05
"percussa",-85.81666,13.06666
"percussa",-86.1,13.11666
"percussa",-85.24,13.16
"percussa",-86.11666,13.21666
"percussa",-85.9,13.23333
"percussa",-85.63333,13.23333
"percussa",-85.65,13.25
"percussa",-85.4,13.26666
"percussa",-85.4,13.28333
"percussa",-86.2402777,13.4344444
"percussa",-85.73333,13.51666
"percussa",-85.61666,13.51666
"percussa",-85.78333,13.55
"percussa",-85.68333,13.56666
"percussa",-85.63333,13.6
"percussa",-84.81666,13.63333
"percussa",-84.81666,13.65
"percussa",-84.80833,13.65
"percussa",-84.8375,13.69166
"percussa",-84.86666,13.725
"percussa",-85.01666,13.73333
"percussa",-84.76666,13.73333
"percussa",-84.99722,13.73611
"percussa",-85,13.75
"percussa",-84.51666,13.78333
"percussa",-84.5,13.78333
"percussa",-86.1,13.83333
"percussa",-84.68333,13.96666
"percussa",-84.64166,13.99166
"percussa",-84.56666,14.01666
"percussa",-84.58333,14.01666
"percussa",-84.56666,14.03333
"percussa",-84.63333,14.06666
"percussa",-84.53333,14.1
"percussa",-84.72722,14.17361
"percussa",-85.10805,14.32861
"percussa",-83.65,14.33333
"percussa",-85.06388,14.3725
"percussa",-84.75,14.7666667
"percussa",-88.03027,14.96888
"percussa",-90.46833,15.00027
"percussa",-88.09222,15.08138
"percussa",-89.72694,15.27027
"percussa",-87.45,15.48333
"percussa",-87.44166,15.49444
"percussa",-89.6730556,15.5058333
"percussa",-89.39055,15.52444
"percussa",-89.00111,15.63722
"percussa",-86.85,15.7
"percussa",-87.45833,15.71666
"percussa",-88.8661111,15.7894444
"percussa",-89.06666,16.25
"percussa",-88.96666,16.31666
"percussa",-89.16666,16.36666
"percussa",-91.23333,16.36666
"percussa",-89.11944,16.38277
"percussa",-89.15,16.38333
"percussa",-89.12611,16.39805
"percussa",-88.97833,16.46333
"percussa",-88.98416,16.46638
"percussa",-88.91777,16.47138
"percussa",-88.91666,16.48333
"percussa",-88.92361,16.49166
"percussa",-88.92416,16.49416
"percussa",-88.90833,16.49444
"percussa",-88.91305,16.49555
"percussa",-88.91861,16.49555
"percussa",-89.05,16.5
"percussa",-88.915,16.50611
"percussa",-88.78333,16.53333
"percussa",-91.08,16.69
"percussa",-88.98333,16.71666
"percussa",-88.93,16.745
"percussa",-91,16.76
"percussa",-91.4641667,16.7894444
"percussa",-94.55,16.86666
"percussa",-94.68333,16.9
"percussa",-89.0061111,16.9097222
"percussa",-94.8,17.0166667
"percussa",-93.0608333,17.5488889
"percussa",-88.97,16.32
"percussa",-49.3809768,-26.2426454
"percussa",-72.78605,-8.95271
"percussa",-76.73333,5
"percussa",-77,3.91666
"percussa",-76.56563,5.26139
"percussa",-76.6615,5.70049
"percussa",-77.94676,-1.49097
"percussa",-79.48724,-1.08113
"percussa",-76.1464,-0.25984
"percussa",-73.36992,-3.55104
"percussa",-76.9651,-6.01743
"percussa",-78.66666,-5.21666
"percussa",-71.750406,-12.03926
"percussa",-74.4125,-4.11598
"percussa",-73.12789,-3.6241
"percussa",-74.18914,-2.16456
"percussa",-73.00397,9.28861
"percussa",-39.0494003295898,-14.7889003753662
"percussa",-39.083333,-12.533333
"percussa",-39.406389,-15.202222
"percussa",-39.4958000183105,-15.4191999435425
"percussa",-39.7322006225586,-18.5932998657227
"percussa",-40.6831016540527,-20.4127998352051
"percussa",-41.3664016723633,-21.0641994476318
"percussa",-41.5358009338379,-20.3458003997803
"percussa",-41.6671981811523,-20.5414009094238
"percussa",-41.9043998718262,-20.523099899292
"percussa",-42.0293998718262,-20.7331008911133
"percussa",-42.5311012268066,-22.2819004058838
"percussa",-42.8817,-20.7542
"percussa",-42.8819007873535,-20.7539005279541
"percussa",-42.9818992614746,-22.5372009277344
"percussa",-43.0038889,-22.4930555
"percussa",-43.040599822998,-22.6527996063232
"percussa",-43.1786003112793,-22.5049991607666
"percussa",-43.17919921875,-21.2747001647949
"percussa",-43.182222,-21.655833
"percussa",-43.2075004577637,-22.9027996063232
"percussa",-43.286806,-18.179167
"percussa",-43.3210983276367,-19.414400100708
"percussa",-43.3502998352051,-21.7642002105713
"percussa",-43.451099395752,-22.7591991424561
"percussa",-43.465806,-20.123167
"percussa",-43.5080986022949,-20.2875003814697
"percussa",-43.6697006225586,-19.8799991607666
"percussa",-43.678333,-20.035
"percussa",-43.685,-20.0875
"percussa",-43.686389,-20.0475
"percussa",-43.6875,-20.076389
"percussa",-43.793098449707,-21.8425006866455
"percussa",-43.8278007507324,-22.0891990661621
"percussa",-44.0950012207031,-22.1494007110596
"percussa",-44.1781005859375,-21.1103000640869
"percussa",-44.3180999755859,-23.0067005157471
"percussa",-44.465556,-23.155278
"percussa",-44.5633010864258,-22.4960994720459
"percussa",-44.609419,-22.45195
"percussa",-44.7733334,-22.3633333
"percussa",-44.787861,-23.304
"percussa",-45.0699996948242,-23.4300003051758
"percussa",-45.4099998474121,-23.7600002288818
"percussa",-45.7425003051758,-22.7478008270264
"percussa",-45.88,-22
"percussa",-46.138889,-23.855
"percussa",-46.9900016784668,-24.3199996948242
"percussa",-47.237778,-24.508611
"percussa",-47.616667,-24.566667
"percussa",-47.916667,-24.2
"percussa",-47.9199981689453,-24.3799991607666
"percussa",-47.9199981689453,-25.0100002288818
"percussa",-48.237772,-24.50119
"percussa",-48.2977,-25.1752
"percussa",-48.3125,-25.284167
"percussa",-48.3288993835449,-25.3066997528076
"percussa",-48.379889,-25.503111
"percussa",-48.3861,-25.5906
"percussa",-48.4786111,-25.6191667
"percussa",-48.5,-25.8333334
"percussa",-48.5092010498047,-25.5200004577637
"percussa",-48.511100769043,-25.6735992431641
"percussa",-48.511389,-27.531111
"percussa",-48.5325,-24.579444
"percussa",-48.5428009033203,-25.8174991607666
"percussa",-48.5491981506348,-27.596700668335
"percussa",-48.55,-26.2833333
"percussa",-48.554778,-25.590833
"percussa",-48.5592002868652,-27.3146991729736
"percussa",-48.56075,-25.594333
"percussa",-48.5746994018555,-25.8827991485596
"percussa",-48.590556,-25.923056
"percussa",-48.6019444,-27.1494444
"percussa",-48.6161003112793,-26.1168994903564
"percussa",-48.6163889,-26.1175
"percussa",-48.617711,-26.127836
"percussa",-48.6347007751465,-26.9906005859375
"percussa",-48.6377777,-27.0013889
"percussa",-48.6380996704102,-26.2432994842529
"percussa",-48.6883,-25.5742
"percussa",-48.699444,-24.535833
"percussa",-48.702778,-26.201111
"percussa",-48.7118988037109,-25.4286003112793
"percussa",-48.7209,-25.7532
"percussa",-48.7221984863281,-26.3700008392334
"percussa",-48.726667,-25.573056
"percussa",-48.727222,-26.055028
"percussa",-48.8272018432617,-26.8997001647949
"percussa",-48.834400177002,-25.476900100708
"percussa",-48.834444,-25.476944
"percussa",-48.8549995422363,-26.0266990661621
"percussa",-48.881667,-25.440833
"percussa",-48.9296989440918,-27.2858009338379
"percussa",-49.0408333,-26.5341666
"percussa",-49.0553016662598,-25.3055992126465
"percussa",-49.0633010864258,-25.4416999816895
"percussa",-49.0661010742188,-26.9193992614746
"percussa",-49.0666999816895,-26.4860992431641
"percussa",-49.0702778,-27.0041667
"percussa",-49.072631,-25.794428
"percussa",-49.0769004821777,-25.3656005859375
"percussa",-49.1150016784668,-25.2061004638672
"percussa",-49.1186111,-27.0230556
"percussa",-49.1988983154297,-25.9281005859375
"percussa",-49.2064018249512,-25.5347003936768
"percussa",-49.261100769043,-24.823600769043
"percussa",-49.2731018066406,-25.4277992248535
"percussa",-49.276775,-26.362928
"percussa",-49.310378,-26.310463
"percussa",-49.3142013549805,-25.1900005340576
"percussa",-49.3786010742188,-26.2502994537354
"percussa",-49.5483333,-27.0411111
"percussa",-49.6,-3.5
"percussa",-49.61416667,-2.21027778
"percussa",-49.7057991027832,-24.2511005401611
"percussa",-49.7963981628418,-4.33056020736694
"percussa",-50.0313987731934,-8.02861022949219
"percussa",-50.144401550293,-26.3703002929688
"percussa",-50.28055,-1.41057
"percussa",-50.314444,-6.396944
"percussa",-50.3866996765137,-0.156666994094849
"percussa",-50.415556,-6.333056
"percussa",-50.4735,-1.62019444
"percussa",-50.4803009033203,-1.68221998214722
"percussa",-50.5475006103516,-25.4132995605469
"percussa",-50.707222,-24.061944
"percussa",-50.7122001647949,-1.80444002151489
"percussa",-51.0663986206055,-0.366667002439499
"percussa",-51.633333,0.616667
"percussa",-52.2064018249512,-3.20333003997803
"percussa",-52.3511111,-3.2033333
"percussa",-52.5,-1.25
"percussa",-52.5816993713379,-1.52332997322083
"percussa",-52.85,-0.533333
"percussa",-53.2,3.61
"percussa",-53.92911111,0.82772222
"percussa",-54.02,2.05
"percussa",-54.433333,-0.916667
"percussa",-54.733333,4.266667
"percussa",-54.7383003234863,-1.94166994094849
"percussa",-54.875,-3.9322223
"percussa",-54.8780556,-3.9227778
"percussa",-54.8819445,-3.5719445
"percussa",-54.9241667,-2.8438889
"percussa",-54.9288889,-3.0402777
"percussa",-54.9291667,-3.3480555
"percussa",-54.937198638916,-2.63638997077942
"percussa",-54.9405555,-2.9369444
"percussa",-54.9513889,-3.3730556
"percussa",-54.9588889,-2.8566667
"percussa",-55.16,5.83
"percussa",-55.45,3.35
"percussa",-55.51338889,-0.96375
"percussa",-55.8,-1.7
"percussa",-56.17,3.9
"percussa",-56.303917,-4.552944
"percussa",-56.479444,-4.782222
"percussa",-56.5672223,-1.6186111
"percussa",-56.976944,-5.308333
"percussa",-57.75,4.5
"percussa",-58.18,3.37
"percussa",-58.25,6.48
"percussa",-58.25,5.07
"percussa",-58.5084,6.49367
"percussa",-58.5708334,-8.9686111
"percussa",-58.63,5.33
"percussa",-59.25,2.16
"percussa",-59.283333,-1.783333
"percussa",-59.866667,-3.35
"percussa",-60.0250015258789,-3.10193991661072
"percussa",-60.137194,-2.780556
"percussa",-60.283333,-3.45
"percussa",-60.333333,-3.833333
"percussa",-60.355051,-3.723607
"percussa",-60.36,-3.75
"percussa",-61.03,5.82
"percussa",-61.133333,-1.7
"percussa",-61.21,7.61
"percussa",-61.258944,-3.100444
"percussa",-61.356583,0.955861
"percussa",-61.715833,3.393167
"percussa",-61.9033333,-6.0252778
"percussa",-62.0569000244141,-3.836669921875
"percussa",-62.2,-11.2
"percussa",-62.35,-10.65
"percussa",-62.607528,1.263528
"percussa",-62.790433,-10.741272
"percussa",-62.9241981506348,-0.974722027778625
"percussa",-62.9288889,-8.0458333
"percussa",-62.928972,-8.045778
"percussa",-63.2,3.416667
"percussa",-63.58,2.73
"percussa",-63.6,-18.1
"percussa",-64.1358,-17.4
"percussa",-64.435,-16.7261
"percussa",-64.7114028930664,-3.35417008399963
"percussa",-64.879289,-3.449167
"percussa",-65.116667,-0.316667
"percussa",-65.352054,-9.722431
"percussa",-65.374763,-9.703555
"percussa",-65.580843,-1.856101
"percussa",-65.716667,-1.833333
"percussa",-65.9119,7.0758
"percussa",-66,0.2
"percussa",-66.125,5.633333
"percussa",-66.16722,-16.73638
"percussa",-66.333333,-2.066667
"percussa",-66.62,-15.17
"percussa",-66.83,-0.33333
"percussa",-67.08,-0.11
"percussa",-67.0892028808594,-0.130278006196022
"percussa",-67.6708334,-9.7508333
"percussa",-67.88,-16.18
"percussa",-68.0422222,-16.0855555
"percussa",-69.5105,9.51168
"percussa",-69.920001,-4.308109
"percussa",-71.48575,-2.61061111
"percussa",-71.616667,-4.533333
"percussa",-72.390278,-4.834444
"percussa",-72.6699981689453,-7.63111019134521
"percussa",-72.77,-7.631
"percussa",-72.95244,-2.816667
"percussa",-72.965,-12.6244
"percussa",-73,-7
"percussa",-73.412281,-3.792532
"percussa",-73.8936,-7.9444
"percussa",-73.91,-6.265
"percussa",-73.97,10.98
"percussa",-73.97,10.93
"percussa",-74.14,-9.1839
"percussa",-74.70791667,0.200027778
"percussa",-75.25,-10.5
"percussa",-75.38355556,0.758055556
"percussa",-75.73694444,1.276111111
"percussa",-75.88027778,1.434916667
"percussa",-76.08333,-0.86666
"percussa",-76.17,-0.33
"percussa",-76.1833333,-0.9166667
"percussa",-76.2,-0.98333
"percussa",-76.2,-0.9833333
"percussa",-76.2017,-0.9892
"percussa",-76.21666,-0.95
"percussa",-76.21666,-0.91666
"percussa",-76.3161,6.4722
"percussa",-76.35,-0.83
"percussa",-76.42,-0.5
"percussa",-76.42815,-0.6642
"percussa",-76.46666,-0.75
"percussa",-76.46666,-0.58333
"percussa",-76.47,-0.75
"percussa",-76.5,-0.55
"percussa",-76.5,-0.7833333
"percussa",-76.5,-0.5833333
"percussa",-76.5,-0.63
"percussa",-76.58333,-0.48333
"percussa",-76.61666,-0.41666
"percussa",-76.6166667,-0.4166667
"percussa",-76.7,-1.82
"percussa",-77.1005556,0.0852777
"percussa",-77.33,-1.42
"percussa",-77.4,-0.86666
"percussa",-77.43333,-0.76666
"percussa",-77.45333,-0.63666
"percussa",-77.55777,-0.83055
"percussa",-77.55777,-0.76388
"percussa",-77.56305,-0.8275
"percussa",-77.57630556,0.23719444
"percussa",-77.66666,-0.58333
"percussa",-77.78611,-0.92222
"percussa",-77.8,-0.73333
"percussa",-77.841208,-5.693278
"percussa",-78.17,-1.45
"percussa",-78.18333,0.93333
"percussa",-78.1869,-1.4628
"percussa",-78.24,0.94972
"percussa",-78.25,0.91666
"percussa",-78.3,-1.3917
"percussa",-78.32,-4.92
"percussa",-78.35388,0.92194
"percussa",-79.10638,-0.7625
"percussa",-79.3,-0.61666
"percussa",-79.47638,0.34722
"percussa",-79.5694445,-2.6908333
"percussa",-79.68333,0.38333
"percussa",-79.73,0.35
"percussa",-79.73333,0.35
"percussa",-79.75,0.36666
"percussa",-79.75,0.41666
"percussa",-48.6163888888889,-26.1175
"percussa",-42.4180555555556,-20.6575
"percussa",-42.4216666666667,-20.6297222222222
"percussa",-65.7166666666667,-1.83333333333333
"percussa",-49.5483333333333,-27.0411111111111
"percussa",-49.0705555555556,-27.0041666666667
"percussa",-48.96,-27.36
"percussa",-49.1186111111111,-27.0230555555556
"percussa",-49.0408333333333,-26.5341666666667
"percussa",-43.1822222222222,-21.6558333333333
"percussa",-48.7272222222222,-26.055
"percussa",-48.9433333333333,-26.8041666666667
"percussa",-52.6833333333333,2.28333333333333
"percussa",-49.8922222222222,-25.4744444444444
"percussa",-49.9683333333333,-25.1738888888889
"percussa",-52.4011111111111,-24.2386111111111
"percussa",-40.5530555555556,-19.9075
"percussa",-49.3269444444444,-25.5533333333333
"percussa",-48.4580555555556,-25.6808333333333
"percussa",-51.2405555555556,-25.3722222222222
"percussa",-50.235,-24.6002777777778
"percussa",-51.8055555555556,-3.20861111111111
"percussa",-61.8794444444444,-1.38555555555556
"percussa",-44.6138888888889,-22.4511111111111
"percussa",-48.8344444444444,-25.4769444444444
"percussa",-61.8972222222222,-11.3330555555556
"percussa",-52.0080555555556,-3.42888888888889
"piloselloides",-61.67349,16.02777
"piloselloides",-61.69829,16.0638
"piloselloides",-83.083333,8.666667
"piloselloides",-83.797222,9.770833
"piloselloides",-83.54,9.78
"piloselloides",-84.166667,10.333333
"piloselloides",-84,10.416667
"piloselloides",-83.966667,10.433333
"piloselloides",-85.866667,12.966667
"piloselloides",-61.275,15.252778
"piloselloides",-61.331305,15.334498
"piloselloides",-61.3111,15.3431
"piloselloides",-61.3358,15.3464
"piloselloides",-61.3664,15.3503
"piloselloides",-61.35,15.383333
"piloselloides",-61.3289,15.4222
"piloselloides",-61.3968,15.5051
"piloselloides",-90,15.6667
"piloselloides",-62.155611,16.698625
"piloselloides",-62.2,16.75
"piloselloides",-62.783331,17.35
"piloselloides",-62.808381,17.371389
"piloselloides",-62.96472,17.47472
"piloselloides",-63.2367,17.6283
"piloselloides",-63.2394,17.6344
"piloselloides",-63.237464,17.634461
"piloselloides",-77.4667,17.9333
"piloselloides",-76.3556,17.9614
"piloselloides",-76.35,18
"piloselloides",-76.37709,18.001298
"piloselloides",-76.799627,18.017117
"piloselloides",-76.3525,18.0322
"piloselloides",-71.15836,18.034507
"piloselloides",-77.506809,18.037482
"piloselloides",-76.500094,18.044269
"piloselloides",-71.1583,18.05
"piloselloides",-76.652086,18.058845
"piloselloides",-76.6556,18.0706
"piloselloides",-76.7146,18.0708
"piloselloides",-66.85518,18.07857
"piloselloides",-76.64031,18.079817
"piloselloides",-76.428625,18.080542
"piloselloides",-76.716639,18.083261
"piloselloides",-76.633333,18.083333
"piloselloides",-76.65,18.083333
"piloselloides",-76.666667,18.083333
"piloselloides",-76.676655,18.083866
"piloselloides",-76.730192,18.085486
"piloselloides",-66.0353,18.0903
"piloselloides",-76.655591,18.093437
"piloselloides",-76.654623,18.099816
"piloselloides",-66.416667,18.1
"piloselloides",-71.1885,18.1045
"piloselloides",-66.219867,18.108517
"piloselloides",-66.8904,18.1294
"piloselloides",-66.971071,18.141818
"piloselloides",-77.285767,18.145632
"piloselloides",-66.765,18.145667
"piloselloides",-66.554368,18.150612
"piloselloides",-77.319014,18.151419
"piloselloides",-66.527169,18.156586
"piloselloides",-66.50162,18.16593
"piloselloides",-66.09102,18.16628
"piloselloides",-77.7333,18.1667
"piloselloides",-76.447632,18.171276
"piloselloides",-66.93309,18.173115
"piloselloides",-76.821693,18.173607
"piloselloides",-66.935547,18.173956
"piloselloides",-77.1475,18.1869
"piloselloides",-77.291702,18.197653
"piloselloides",-77.68,18.1978
"piloselloides",-76.8167,18.2
"piloselloides",-77.106392,18.205978
"piloselloides",-77.276569,18.213623
"piloselloides",-66.172994,18.228128
"piloselloides",-65.782074,18.236603
"piloselloides",-77.613752,18.247545
"piloselloides",-66.624809,18.247698
"piloselloides",-66.70032,18.26732
"piloselloides",-66.3242,18.2761
"piloselloides",-77.113913,18.276487
"piloselloides",-65.781006,18.296076
"piloselloides",-65.848717,18.299772
"piloselloides",-65.772386,18.303323
"piloselloides",-65.832405,18.304145
"piloselloides",-65.826898,18.309888
"piloselloides",-65.79133,18.310516
"piloselloides",-65.790625,18.310985
"piloselloides",-65.770505,18.312908
"piloselloides",-77.7625,18.3206
"piloselloides",-65.8196,18.3228
"piloselloides",-65.82001,18.32364
"piloselloides",-65.7656,18.3328
"piloselloides",-64.8941,18.3381
"piloselloides",-66.312617,18.344015
"piloselloides",-64.933333,18.35
"piloselloides",-72.22,18.4
"piloselloides",-72.300011,18.417608
"piloselloides",-70.37,18.47
"piloselloides",-72.23,18.47
"piloselloides",-70.25,18.5
"piloselloides",-69.9833,18.5
"piloselloides",-70.45,18.525
"piloselloides",-70.42,18.53
"piloselloides",-66.319753,18.558489
"piloselloides",-68.707589,18.616264
"piloselloides",-70.52,18.62
"piloselloides",-71.63,18.65
"piloselloides",-70.13,18.68
"piloselloides",-71.7822,18.6938
"piloselloides",-71.77,18.7
"piloselloides",-70.4571,18.7196
"piloselloides",-70.47,18.72
"piloselloides",-70.37,18.725
"piloselloides",-70.75,18.816667
"piloselloides",-70.744003,18.904019
"piloselloides",-69.47,18.97
"piloselloides",-72.4903,18.9756
"piloselloides",-69.38,18.9917
"piloselloides",-70.6667,19
"piloselloides",-70.58,19
"piloselloides",-69.5,19
"piloselloides",-70.566667,19.066667
"piloselloides",-70.58,19.07
"piloselloides",-70.6,19.08
"piloselloides",-70.6,19.08333
"piloselloides",-70.86666,19.08333
"piloselloides",-71.525,19.2417
"piloselloides",-71.216667,19.383333
"piloselloides",-72.35,19.505833
"piloselloides",-72.361634,19.514531
"piloselloides",-72.23,19.58
"piloselloides",-70.633333,19.6
"piloselloides",-70.95,19.68
"piloselloides",-70.72,19.77
"piloselloides",-76.833336,19.966667
"piloselloides",-76.539169,19.981388
"piloselloides",-76.833389,19.999788
"piloselloides",-75.621887,20.009077
"piloselloides",-75.6272,20.0094
"piloselloides",-75.623611,20.011391
"piloselloides",-75.636391,20.013334
"piloselloides",-76.055275,20.014444
"piloselloides",-76.696808,20.025711
"piloselloides",-76.652443,20.037788
"piloselloides",-74.606392,20.138611
"piloselloides",-74.76136,20.156
"piloselloides",-75.90127,20.19555
"piloselloides",-74.812584,20.276199
"piloselloides",-74.73111,20.293056
"piloselloides",-75,20.316668
"piloselloides",-75.136497,20.3339
"piloselloides",-74.657776,20.343334
"piloselloides",-74.5732,20.34841
"piloselloides",-74.573059,20.348888
"piloselloides",-74.565833,20.355629
"piloselloides",-74.5904,20.36481
"piloselloides",-75.048332,20.400555
"piloselloides",-74.789169,20.438194
"piloselloides",-74.818893,20.448851
"piloselloides",-74.867226,20.474445
"piloselloides",-75.129723,20.481667
"piloselloides",-75.493614,20.516945
"piloselloides",-75.764811,20.52773
"piloselloides",-75.23333,20.566668
"piloselloides",-75.415833,20.571112
"piloselloides",-75.766838,20.575805
"piloselloides",-75.49128,20.6049
"piloselloides",-80.001503,21.886278
"piloselloides",-80.155159,21.94618
"piloselloides",-79.6175,21.953333
"piloselloides",-80.151153,21.965879
"piloselloides",-80.14389,21.9778
"piloselloides",-80.223497,21.980283
"piloselloides",-80.197998,21.9876
"piloselloides",-79.8333,22.4
"piloselloides",-79.467583,22.5117
"piloselloides",-83.195,22.7236
"piloselloides",-83.189903,22.724899
"piloselloides",-83.349892,22.789978
"piloselloides",-83.053368,22.817808
"piloselloides",-76.59561,20.05038
"piloselloides",-74.50921,20.34217
"piloselloides",-74.73365,20.45801
"piloselloides",-80.19574,22.13319
"piloselloides",-83.35657,22.69628
"piloselloides",-82.32199,23.06386
"piloselloides",-61.39397,15.41437
"piloselloides",-71.41752,18.11676
"piloselloides",-70.19064,18.31806
"piloselloides",-70.138555,18.47288
"piloselloides",-71.40765,18.47781
"piloselloides",-69.95341,18.49415
"piloselloides",-70.50538,18.72639
"piloselloides",-70.5151,18.74947
"piloselloides",-70.58512,19.196071
"piloselloides",-70.55779,19.54638
"piloselloides",-61.65222,16.0456
"piloselloides",-90.42487,15.66736
"piloselloides",-76.34842,17.94748
"piloselloides",-76.35548,17.96122
"piloselloides",-62.755105,17.34276
"piloselloides",-65.79663,18.26263
"piloselloides",-83.7972222,9.7708334
"piloselloides",-83.96,10.43
"piloselloides",-85.86666,12.96666
"piloselloides",-61.33,15.33
"piloselloides",-90.96,16.17
"piloselloides",-76.633,18.033
"piloselloides",-65.9146,18.0354
"piloselloides",-66.8552,18.0786
"piloselloides",-76.5,18.1
"piloselloides",-66.41666,18.1
"piloselloides",-77.45,18.1333
"piloselloides",-66.9934,18.1536
"piloselloides",-76.447,18.1761
"piloselloides",-66.6583,18.193
"piloselloides",-66.3324,18.2015
"piloselloides",-66.173,18.2281
"piloselloides",-65.7597,18.236
"piloselloides",-65.78,18.28
"piloselloides",-65.781,18.2961
"piloselloides",-65.7724,18.3033
"piloselloides",-65.7906,18.311
"piloselloides",-65.819,18.321
"piloselloides",-65.7966,18.3292
"piloselloides",-65.83333,18.33333
"piloselloides",-66.1128,18.4269
"piloselloides",-70.85,19.06
"piloselloides",-76.0647,20.0164
"piloselloides",-74.5,20.35
"piloselloides",-74.57333,20.3525
"piloselloides",-76,20.5
"piloselloides",-80,21.9333
"piloselloides",-80.2235,21.9803
"piloselloides",-71.04354,19.26797
"piloselloides",-76.27354,18.041134
"piloselloides",-66.31024,18.18528
"piloselloides",-69.93339,18.51256
"piloselloides",-72.7193,19.93096
"piloselloides",-75.62646,20.01018
"piloselloides",-79.94605,22.42296
"piloselloides",-74.5658,20.3556
"piloselloides",-79.44235,21.91847
"piloselloides",-79.8976,22.23675
"piloselloides",-61.3937,15.41445
"piloselloides",-61.37668,15.5719
"piloselloides",-70.43162,18.99651
"piloselloides",-69.38921,19.04086
"piloselloides",-71.15836,19.74428
"piloselloides",-72.4289,19.75168
"piloselloides",-72.7176,19.92496
"piloselloides",-76.31317,18.02947
"piloselloides",-77.61991,18.27191
"reptans",-63.437222,-17.903056
"reptans",-64.766667,-17.1
"reptans",-64.77,-17
"reptans",-64.435,-16.7261
"reptans",-64.499994,-15.983375
"reptans",-68.1667,-15.25
"reptans",-68.53,-15.25
"reptans",-68.33,-15.25
"reptans",-68.445333,-15.038528
"reptans",-68.457222,-15.036667
"reptans",-67.7997,-14.9611
"reptans",-69.639444,-13.0875
"reptans",-39.466667,-12.85
"reptans",-39.4975,-12.833333
"reptans",-69.33333,-12.83333
"reptans",-69.33,-12.83
"reptans",-69.233333,-12.766667
"reptans",-73.370556,-12.740833
"reptans",-71.26,-12.64
"reptans",-69.05,-12.54
"reptans",-73.989081,-12.287289
"reptans",-69.283333,-12.25
"reptans",-69.28333,-12.25
"reptans",-67.98333,-11.73333
"reptans",-73,-11.68
"reptans",-67.3,-11.52
"reptans",-67.721389,-11.131111
"reptans",-67.55,-11.13
"reptans",-75.222957,-10.951349
"reptans",-74.216667,-10.33333
